ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
5967,7/18/13,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,GER
2109,4/23/13,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,1,0,SP
6292,3/30/13,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,1,0,GER
8537,2/27/13,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,1,0,SP
9576,02-11-2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,SP
5935,12/24/12,60,547,7,140,0,7,63,3,7,5,8,5,0,0,0,0,0,0,0,IND
10264,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SA
234,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,1,0,SP
3202,10-01-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,0,SA
1103,9/29/12,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,1,0,AUS
610,08-07-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,AUS
4480,03-09-2014,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,0,SA
10660,01-12-2014,61,349,7,35,0,0,47,3,8,2,,7,,1,0,0,0,0,0,SP
9353,01-06-2014,61,515,47,267,62,66,,2,5,5,4,3,0,1,0,0,0,0,0,IND
4120,12/17/13,61,88,39,78,58,13,93,2,6,1,4,7,0,0,0,0,0,0,0,IND
2836,9/16/13,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,GER
9579,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,CA
5841,6/28/13,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,SP
3174,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,SP
5536,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA
2061,05-11-2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,0,SP
8477,03-11-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,SP
640,03-11-2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,SP
3828,2/17/13,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,SP
4093,02-11-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,CA
8624,02-06-2013,61,183,33,493,59,103,57,1,4,3,10,2,0,0,0,0,0,0,0,SA
2802,12/15/12,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,AUS
368,11/29/12,61,91,65,52,10,44,28,3,3,2,6,5,0,0,0,0,0,0,0,IND
3599,11/26/12,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,SP
3389,11/22/12,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,SP
10710,8/29/12,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,SP
7118,08-01-2012,61,833,80,363,52,26,174,2,9,5,6,6,1,0,0,0,0,1,0,CA
4937,06-10-2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
1127,5/29/14,62,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,SP
833,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
3565,3/30/14,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,SP
6086,11/23/13,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,AUS
1763,7/27/13,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,1,0,CA
4697,6/13/13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA
182,05-11-2013,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,0,SP
1165,05-02-2013,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA
5386,03-04-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SA
6024,03-04-2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,1,0,SP
2678,2/13/13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,AUS
5790,1/27/13,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,SP
236,1/19/13,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,CA
6001,01-02-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,SP
6250,11/19/12,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,SP
1168,10/29/12,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,SP
10749,9/18/12,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,SP
2926,8/23/12,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,0,SA
716,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,SP
6544,5/22/14,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,GER
4298,3/24/14,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
5823,03-08-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND
8375,03-03-2014,63,447,0,28,0,0,43,3,8,2,6,7,0,0,0,0,0,0,0,AUS
5723,01-11-2014,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,SP
5763,11-10-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,CA
8727,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
3056,10/14/13,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,SA
8442,09-04-2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,CA
3712,8/28/13,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND
10722,8/21/13,63,293,8,124,11,4,106,2,6,6,3,6,1,0,0,0,0,0,0,IND
2406,08-05-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,AUS
7313,06-03-2013,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,0,CA
2656,2/21/13,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,0,CA
1993,12/23/12,63,867,0,86,0,0,19,3,2,3,9,8,0,1,0,0,0,0,0,US
4136,12-03-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,SP
2928,12-01-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,SP
2920,12-01-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,ME
6661,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,SP
5462,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,IND
10897,08-12-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,AUS
10542,08-05-2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,SP
5756,04-03-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,SP
3570,10/21/13,64,159,2,51,6,2,24,3,4,1,5,5,0,0,0,0,0,0,0,SA
1072,8/30/13,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,CA
9606,8/27/13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,1,0,SP
2730,8/20/13,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,CA
2995,8/17/13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,SP
8210,8/15/13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,SP
773,6/30/13,64,379,4,93,12,9,98,7,6,6,4,6,0,0,0,0,0,0,0,IND
5272,6/27/13,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,0,SA
5125,5/17/13,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,0,SP
4391,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SA
6283,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,SP
3421,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,AUS
5731,04-05-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,SP
7152,04-05-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,GER
3919,03-11-2013,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,1,0,CA
6097,1/16/13,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,0,SA
5150,12/17/12,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,SP
10479,12-07-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,AUS
5966,11-10-2012,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,SP
3439,10/31/12,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,SP
6609,9/18/12,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,1,0,SA
5393,08-07-2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,SP
9014,6/26/14,65,39,1,16,2,0,3,4,3,0,3,8,0,0,0,0,0,0,0,IND
4050,6/21/14,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,CA
6862,5/18/14,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,SP
8315,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,US
5184,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,SP
3643,3/20/14,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,CA
2589,02-07-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,AUS
4887,11/22/13,65,10,5,28,11,1,8,1,2,0,3,5,0,0,0,0,0,0,0,CA
10104,11-03-2013,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,CA
3254,10/14/13,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,SP
2004,9/18/13,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,0,SP
6142,8/20/13,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,0,1,SP
8553,6/23/13,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,0,SP
9805,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,CA
849,6/20/13,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,SP
1606,5/15/13,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,SA
125,5/15/13,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,IND
9305,05-12-2013,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,0,SP
4706,4/27/13,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA
4437,4/24/13,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,0,SP
3081,4/22/13,65,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,SP
3536,3/24/13,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,IND
8686,01-08-2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,SP
9707,11/23/12,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
10872,11/23/12,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,SP
9058,9/23/12,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,1,0,SP
4640,9/21/12,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,0,SA
2525,9/14/12,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,CA
9503,8/29/12,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,SP
10704,8/21/12,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP
2669,05-04-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP
10037,05-04-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SA
5680,4/22/14,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
3726,2/16/14,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,SA
4548,11/23/13,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,0,CA
4599,11-04-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,CA
879,11-04-2013,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,SA
7409,10/26/13,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,SP
1964,09-05-2013,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,SP
0,05-04-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,SA
4860,03-08-2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
425,2/19/13,66,374,64,116,84,25,64,3,6,2,11,5,0,0,0,0,0,0,0,IND
9500,1/25/13,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,0,1,SP
3074,10/15/12,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,1,0,SP
5140,8/24/12,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,0,SP
2611,08-01-2012,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,0,SA
916,05-09-2014,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,0,SP
10413,4/25/14,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,SP
3696,1/27/14,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,0,SP
304,12/23/13,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,0,SP
5113,11-07-2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,1,0,SP
2863,8/23/13,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,0,SP
4597,07-02-2013,67,889,55,685,168,92,129,1,3,2,13,1,0,0,0,0,0,0,0,SA
675,5/17/13,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,SP
4483,4/17/13,67,315,26,473,220,12,182,1,2,10,6,1,0,0,0,0,0,0,0,SA
1502,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,SP
736,3/21/13,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,IND
4487,1/24/13,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA
3412,1/15/13,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,SP
1744,01-07-2013,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,SP
5837,12/28/12,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,0,SP
3422,11/29/12,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,GER
7462,11/24/12,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,CA
10702,11-03-2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,SP
2115,6/20/14,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,0,GER
4138,5/24/14,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,SP
11091,5/16/14,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,GER
7712,4/28/14,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,US
3535,3/17/14,68,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,SP
5899,3/13/14,68,28,0,6,1,1,13,1,1,0,0,20,1,0,0,0,0,0,0,US
8749,02-01-2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,SP
10955,01-07-2014,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,1,0,SP
9491,12/27/13,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,0,SA
5286,10/28/13,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,CA
3409,10/15/13,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,0,SA
2544,10-12-2013,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,IND
2118,09-10-2013,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,SP
9370,5/17/13,68,562,81,276,80,40,81,1,6,3,6,4,0,0,0,0,0,0,0,CA
4864,05-02-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,CA
405,2/13/13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,SP
10513,1/20/13,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,SP
5138,1/14/13,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,SP
8387,01-05-2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,SP
378,12/30/12,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,SP
5846,12/19/12,68,2,1,6,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,GER
8870,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,1,0,SP
10340,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,SP
7290,10-05-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
8895,10-05-2012,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,SP
3635,05-07-2014,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,0,SA
11178,3/23/14,69,15,2,10,0,1,4,1,1,0,3,7,0,0,0,0,0,0,0,GER
2410,1/22/14,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,SP
3281,11-03-2013,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,0,SP
9905,7/13/13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,SP
2437,06-03-2013,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,0,SP
2565,06-01-2013,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,0,SA
7912,4/22/13,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,US
7072,3/29/13,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,AUS
1409,3/18/13,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,US
5314,3/18/13,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,SP
7215,03-12-2013,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,1,0,CA
8858,03-07-2013,69,516,0,21,0,0,5,4,8,2,7,8,0,1,0,0,0,0,0,CA
895,12-09-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,SP
10313,10/28/12,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,SP
642,8/14/12,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,CA
8504,05-12-2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,GER
1020,05-12-2014,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,SP
3717,4/23/14,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,SP
7646,2/18/14,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,0,SP
5796,11/26/13,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,SP
8625,11-12-2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,US
5407,09-12-2013,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,0,SA
4356,8/28/13,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,SP
2886,08-12-2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,SP
10057,7/19/13,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,0,SP
10741,04-11-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,SP
5491,04-11-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,AUS
4442,04-05-2013,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,CA
3972,04-03-2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,SP
2431,12/31/12,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,SP
7899,10/29/12,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,AUS
9703,10/15/12,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,1,0,SA
6927,10-05-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,SA
7005,6/16/14,71,479,35,179,28,7,85,1,5,3,12,2,0,1,0,0,0,0,0,SA
246,5/31/14,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,SP
4796,4/19/14,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,SP
4725,4/13/14,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,SP
3286,03-01-2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,SP
10680,02-05-2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,SP
4297,1/26/14,71,13,2,18,6,1,0,2,2,0,3,8,0,0,0,0,0,0,0,IND
7327,12/29/13,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,SP
1553,9/27/13,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,GER
1665,9/23/13,71,1459,0,61,0,15,215,5,2,5,6,5,1,0,1,0,1,1,0,SA
10640,09-05-2013,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,SP
7620,08-05-2013,71,5,11,16,21,8,45,2,2,2,2,8,0,0,0,0,0,0,0,IND
7761,08-01-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,AUS
5062,7/27/13,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,SA
6349,07-06-2013,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,SP
3386,6/21/13,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,SP
8175,6/21/13,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,0,SA
6245,6/13/13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,SP
8780,6/13/13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,SP
2276,05-02-2013,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,0,SP
1172,05-01-2013,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,1,0,SP
3225,04-01-2013,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,1,0,SP
8629,3/26/13,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,CA
798,12/24/12,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
269,11/16/12,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,SP
8213,11-09-2012,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,1,0,SP
10245,10/31/12,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,SP
2447,10/17/12,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,IND
9817,8/21/12,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,0,IND
1371,6/28/14,72,123,164,266,227,30,174,1,2,4,9,1,0,0,0,0,0,0,0,AUS
8093,6/28/14,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,SP
713,06-08-2014,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,0,SP
11051,05-10-2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,CA
5545,04-05-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,SP
5283,2/17/14,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,SP
5010,02-02-2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,SP
7495,12/20/13,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,0,SP
4368,12-03-2013,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,0,SP
6303,11/23/13,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,CA
1030,7/17/13,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,SA
10364,7/13/13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,0,SP
6945,06-04-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,SP
8562,5/28/13,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,SP
2918,4/13/13,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,SP
9167,3/26/13,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,SP
4743,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,US
10742,2/27/13,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,SP
10965,2/22/13,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,0,SP
7129,2/17/13,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,SP
3732,02-04-2013,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,CA
7124,02-01-2013,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,0,CA
10686,12/26/12,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,SP
7247,11/22/12,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,0,GER
1513,8/28/12,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,SP
